text,label
കേരളം ഇന്നലെ വ്യാപാരത്തിൽ പുരോഗതി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
സംഘംസാമ്പത്തികവളർച്ചരേഖപ്പെടുത്തി,business
സംഘം അന്താരാഷ്ട്ര വാർത്ത,world
സംഘം വിപണി ഉയർന്നു,business
രാജ്യംമത്സരംവിജയിച്ചു,sports
രാജ്യം ഇന്നലെ സിനിമ വിജയമായി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
കേരളംസാമ്പത്തികവളർച്ചരേഖപ്പെടുത്തി,business
കേരളം രാഷ്ട്രീയ പ്രസ്താവന നടത്തി,politics
രാജ്യം നടന്റെ പ്രകടനം മികച്ചത്,entertainment
രാജ്യം പാർട്ടി യോഗം ചേർന്നു,politics
കേരളം ഇന്നലെ ടീം വിജയിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,sports
ഇന്ത്യ ഇന്നലെ കമ്പനി ലാഭം നേടി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
ഇന്ത്യസംഘർഷംരൂക്ഷമായി,world
രാജ്യം ഇന്നലെ അന്താരാഷ്ട്ര വാർത്ത വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
ടീം ഇന്നലെ ടീം വിജയിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,sports
കേരളംപാർട്ടിയോഗംചേർന്നു,politics
ടീം രാജ്യങ്ങൾ തമ്മിൽ പ്രശ്നം,world
ടീം ഇന്നലെ വ്യാപാരത്തിൽ പുരോഗതി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
കേരളം ഇന്നലെ അന്താരാഷ്ട്ര വാർത്ത വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
ടീം ഇന്നലെ രാഷ്ട്രീയ പ്രസ്താവന നടത്തി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,politics
ടീം മികച്ച പ്രകടനം കാഴ്ചവെച്ചു,sports
രാജ്യം ചിത്രം പ്രേക്ഷകർ ഏറ്റെടുത്തു,entertainment
കേരളം കിരീടം നേടി,sports
കേരളം ചിത്രം പ്രേക്ഷകർ ഏറ്റെടുത്തു,entertainment
ടീം വ്യാപാരത്തിൽ പുരോഗതി,business
ടീംമത്സരംവിജയിച്ചു,sports
സംഘം സർക്കാർ പദ്ധതി അവതരിപ്പിച്ചു,politics
ടീം ഇന്നലെ കിരീടം നേടി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,sports
ടീം ഇന്നലെ പാർട്ടി യോഗം ചേർന്നു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,politics
ഇന്ത്യ രാഷ്ട്രീയ പ്രസ്താവന നടത്തി,politics
രാജ്യം മന്ത്രി പ്രഖ്യാപിച്ചു,politics
ഇന്ത്യയുദ്ധംആരംഭിച്ചു,world
സംഘംമികച്ചപ്രകടനംകാഴ്ചവെച്ചു,sports
കേരളംനടന്റെപ്രകടനംമികച്ചത്,entertainment
ടീം ഇന്നലെ നടന്റെ പ്രകടനം മികച്ചത് വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
രാജ്യം ഇന്നലെ മന്ത്രി പ്രഖ്യാപിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,politics
ടീം നടന്റെ പ്രകടനം മികച്ചത്,entertainment
രാജ്യം സാമ്പത്തിക വളർച്ച രേഖപ്പെടുത്തി,business
രാജ്യംമന്ത്രിപ്രഖ്യാപിച്ചു,politics
സംഘംമികച്ചപ്രകടനംകാഴ്ചവെച്ചു,sports
കേരളംസാമ്പത്തികവളർച്ചരേഖപ്പെടുത്തി,business
കേരളംരാഷ്ട്രീയപ്രസ്താവനനടത്തി,politics
സംഘം ഇന്നലെ രാഷ്ട്രീയ പ്രസ്താവന നടത്തി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,politics
രാജ്യംരാഷ്ട്രീയപ്രസ്താവനനടത്തി,politics
സംഘം സംഘർഷം രൂക്ഷമായി,world
ഇന്ത്യ സാമ്പത്തിക വളർച്ച രേഖപ്പെടുത്തി,business
ഇന്ത്യ മത്സരം വിജയിച്ചു,sports
ടീം ഇന്നലെ ചിത്രം പ്രേക്ഷകർ ഏറ്റെടുത്തു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
സംഘം ഇന്നലെ കമ്പനി ലാഭം നേടി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
ഇന്ത്യടീംവിജയിച്ചു,sports
സംഘംവിപണിഉയർന്നു,business
സംഘംകമ്പനിലാഭംനേടി,business
രാജ്യം മികച്ച പ്രകടനം കാഴ്ചവെച്ചു,sports
ഇന്ത്യപാർട്ടിയോഗംചേർന്നു,politics
സംഘം സാമ്പത്തിക വളർച്ച രേഖപ്പെടുത്തി,business
ടീംമന്ത്രിപ്രഖ്യാപിച്ചു,politics
രാജ്യം യുദ്ധം ആരംഭിച്ചു,world
ഇന്ത്യ ഇന്നലെ മത്സരം വിജയിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,sports
രാജ്യം ഇന്നലെ മന്ത്രി പ്രഖ്യാപിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,politics
ഇന്ത്യമികച്ചപ്രകടനംകാഴ്ചവെച്ചു,sports
രാജ്യംസിനിമവിജയമായി,entertainment
ഇന്ത്യ മികച്ച പ്രകടനം കാഴ്ചവെച്ചു,sports
ഇന്ത്യസാമ്പത്തികവളർച്ചരേഖപ്പെടുത്തി,business
ഇന്ത്യ പാർട്ടി യോഗം ചേർന്നു,politics
ടീം ഇന്നലെ അന്താരാഷ്ട്ര വാർത്ത വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,world
രാജ്യം ഇന്നലെ മികച്ച പ്രകടനം കാഴ്ചവെച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,sports
സംഘം ഇന്നലെ സാമ്പത്തിക വളർച്ച രേഖപ്പെടുത്തി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
സംഘംസംഘർഷംരൂക്ഷമായി,world
കേരളംഅന്താരാഷ്ട്രവാർത്ത,world
രാജ്യം അന്താരാഷ്ട്ര വാർത്ത,world
രാജ്യം കിരീടം നേടി,sports
ടീം ഇന്നലെ ചിത്രം പ്രേക്ഷകർ ഏറ്റെടുത്തു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
ഇന്ത്യസാമ്പത്തികവളർച്ചരേഖപ്പെടുത്തി,business
ഇന്ത്യ രാഷ്ട്രീയ പ്രസ്താവന നടത്തി,politics
സംഘം കമ്പനി ലാഭം നേടി,business
സംഘം ഇന്നലെ ടീം വിജയിച്ചു വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,sports
സംഘം പാർട്ടി യോഗം ചേർന്നു,politics
ഇന്ത്യമന്ത്രിപ്രഖ്യാപിച്ചു,politics
കേരളംചിത്രംപ്രേക്ഷകർഏറ്റെടുത്തു,entertainment
സംഘം ഇന്നലെ വ്യാപാരത്തിൽ പുരോഗതി വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,business
രാജ്യം സംഘർഷം രൂക്ഷമായി,world
കേരളംഅന്താരാഷ്ട്രവാർത്ത,world
ടീം പാർട്ടി യോഗം ചേർന്നു,politics
ടീം കമ്പനി ലാഭം നേടി,business
ടീം ചിത്രം പ്രേക്ഷകർ ഏറ്റെടുത്തു,entertainment
കേരളം അന്താരാഷ്ട്ര വാർത്ത,world
കേരളംവ്യാപാരത്തിൽപുരോഗതി,business
ടീം ഇന്നലെ നടന്റെ പ്രകടനം മികച്ചത് വളരെ ശ്രദ്ധേയമായ സംഭവം ആയിരുന്നു,entertainment
